fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,bright_t31,frp,brightness,clean_county,year
Summit Fire,2013-10-04,0.0,82.0,64.0,4.7,18.0,0.0573170731707317,0.0,6.04,10,Fall,-121.497,39.439,305.0,294.0269230769231,25.17008547008547,317.2717948717949,Butte County,2013
Baker Fire,2013-10-06,0.0,91.0,62.0,6.26,29.0,0.0687912087912087,0.0,5.912857142857143,10,Fall,-117.6649,33.7655,40.0,306.8,56.1,320.7,Orange County,2013
Capay Fire,2013-11-04,0.0,67.0,60.0,6.93,7.0,0.1034328358208955,0.0,6.262857142857143,11,Fall,-122.08725,38.67479,163.0,284.43232323232326,28.961111111111112,315.4388888888889,Yolo County,2013
Dersch Fire,2013-11-07,0.0,85.0,58.0,6.71,27.0,0.0789411764705882,0.0,6.198571428571428,11,Fall,-122.140914,40.483662,33.0,286.50841584158417,28.68267326732673,316.5227722772278,Shasta County,2013
Toro Fire,2013-11-08,0.0,76.0,54.0,5.82,22.0,0.076578947368421,0.0,6.198571428571428,11,Fall,-120.751555,35.457978,51.0,286.8058823529412,36.63903743315508,314.1096256684492,San Luis Obispo County,2013
Cantwell Fire,2013-11-08,0.0,76.0,54.0,5.82,22.0,0.076578947368421,0.0,6.198571428571428,11,Fall,-122.567525,38.882214,120.0,286.8058823529412,36.63903743315508,314.1096256684492,Lake County,2013
Silverado Fire,2013-11-21,0.26,63.0,57.0,6.93,6.0,0.11,0.3800000000000006,6.167142857142857,11,Fall,-122.311,38.382,190.0,278.8164285714286,35.541428571428575,319.7785714285714,Napa County,2013
Wheeler Fire,2013-11-14,0.0,90.0,62.0,4.7,28.0,0.0522222222222222,0.0,5.0842857142857145,11,Fall,-119.13249,34.384,64.0,308.7,60.1,352.7,Ventura County,2013
Retek Fire,2013-11-22,0.0,66.0,56.0,4.92,10.0,0.0745454545454545,0.3800000000000006,5.815714285714286,11,Fall,-123.1478,39.0442,82.0,285.5147727272728,61.50795454545455,318.6306818181818,Mendocino County,2013
McCabe Fire,2013-11-22,0.0,66.0,56.0,4.92,10.0,0.0745454545454545,0.3800000000000006,5.815714285714286,11,Fall,-122.8498,38.8167,3505.0,285.5147727272728,61.50795454545455,318.6306818181818,Sonoma County,2013
Bruner Fire,2013-11-23,0.0,68.0,53.0,5.82,15.0,0.0855882352941176,0.3800000000000006,6.071428571428571,11,Fall,-122.7656,39.0448,50.0,287.83898305084745,45.80169491525423,321.8203389830508,Lake County,2013
Dam Fire,2013-11-23,0.0,68.0,53.0,5.82,15.0,0.0855882352941176,0.3800000000000006,6.071428571428571,11,Fall,-122.5818,38.9289,23.0,287.83898305084745,45.80169491525423,321.8203389830508,Lake County,2013
Grant Fire,2013-12-31,0.0,66.0,46.0,3.36,20.0,0.0509090909090909,0.0,3.5785714285714283,12,Winter,-121.717706,37.342186,40.0,286.16785714285714,33.80357142857143,318.8107142857143,Santa Clara County,2013
Campbell Fire,2014-01-02,0.0,78.0,50.0,4.92,28.0,0.063076923076923,0.0,3.994285714285714,1,Winter,-121.790183,40.134597,865.0,288.90294117647056,44.01764705882354,316.47647058823526,Tehama County,2014
Colby Fire,2014-01-16,0.0,84.0,54.0,2.46,30.0,0.0292857142857142,0.0,3.644285714285714,1,Winter,-117.8816,34.1703,1952.0,288.0114285714285,41.47357142857143,316.7632142857143,Los Angeles County,2014
Red Fire,2014-01-04,0.0,65.0,50.0,4.03,15.0,0.062,0.0,3.898571428571429,1,Winter,-123.773779,40.884415,333.0,287.1962264150944,37.386792452830186,311.3339622641509,Humboldt County,2014
Lake Fire,2014-01-25,0.0,75.0,58.0,4.92,17.0,0.0656,0.0,4.377142857142856,1,Winter,-119.3415,36.8266,106.0,286.9853658536585,36.230081300813005,314.58373983739835,Fresno County,2014
Gun Fire,2014-03-08,0.0,76.0,53.0,5.14,23.0,0.0676315789473684,0.0,5.688571428571429,3,Spring,-116.49,32.81,125.0,307.5,370.8,412.8,San Diego County,2014
Encinal Fire,2014-03-19,0.0,70.0,57.0,5.37,13.0,0.0767142857142857,0.0,6.518571428571429,3,Spring,-121.4819,36.6313,400.0,292.25297157622737,26.51731266149871,315.705684754522,Monterey County,2014
Van Buren Fire,2014-03-28,0.0,67.0,53.0,7.61,14.0,0.1135820895522388,0.0100000000000006,9.202857142857145,3,Spring,-116.1985,33.5982,57.0,293.7471428571428,51.13285714285716,326.2485714285714,Riverside County,2014
Bridges Fire,2014-04-19,0.0,67.0,58.0,7.16,9.0,0.106865671641791,0.0,7.252857142857143,4,Spring,-118.352,37.399,113.0,296.32325000000003,53.342,320.6365,Inyo County,2014
Etiwanda Fire,2014-04-30,0.0,89.0,63.0,5.37,26.0,0.0603370786516853,0.0900000000000006,9.364285714285714,4,Spring,-117.547374,34.169346,2143.0,315.4,26.6,336.3,San Bernardino County,2014
Jacumba Fire,2014-05-05,0.0,70.0,58.0,10.51,12.0,0.1501428571428571,0.0,6.967142857142856,5,Spring,-116.222,32.665,29.0,298.8516055045872,38.59678899082569,324.55435779816514,San Diego County,2014
Bernardo Fire,2014-05-13,0.0,93.0,64.0,7.83,29.0,0.0841935483870967,0.0,8.66,5,Spring,-117.133,33.003,1548.0,315.29999999999995,132.1,354.8,San Diego County,2014
San Lucas Fire,2014-04-30,0.0,89.0,63.0,5.37,26.0,0.0603370786516853,0.0900000000000006,9.364285714285714,4,Spring,-121.117,36.103,75.0,316.2,18.4,335.6,Monterey County,2014
Miguelito Fire,2014-05-13,0.0,93.0,64.0,7.83,29.0,0.0841935483870967,0.0,8.66,5,Spring,-120.454,34.609,632.0,296.1720588235294,42.499264705882354,324.6875,Santa Barbara County,2014
Tomahawk Fire,2014-05-14,0.0,96.0,65.0,8.05,31.0,0.0838541666666666,0.0,8.371428571428572,5,Spring,-117.284889,33.3529,5367.0,312.6,231.3,377.2,San Diego County,2014
San Mateo Fire,2014-05-16,0.0,91.0,67.0,6.04,24.0,0.0663736263736263,0.0,8.372857142857143,5,Spring,-117.550567,33.417572,1457.0,329.8,391.8,417.5,San Diego County,2014
Highway Fire,2014-05-14,0.0,96.0,65.0,8.05,31.0,0.0838541666666666,0.0,8.371428571428572,5,Spring,-117.162,33.312,380.0,301.29876033057855,95.95206611570248,331.55123966942153,San Diego County,2014
Fiddler Fire,2014-05-14,0.0,96.0,65.0,8.05,31.0,0.0838541666666666,0.0,8.371428571428572,5,Spring,-122.721,40.39,50.0,301.29876033057855,95.95206611570248,331.55123966942153,Shasta County,2014
Cocos Fire,2014-05-14,0.0,96.0,65.0,8.05,31.0,0.0838541666666666,0.0,8.371428571428572,5,Spring,-117.1599,33.1137,1995.0,301.29876033057855,95.95206611570248,331.55123966942153,San Diego County,2014
Poinsettia Fire,2014-05-14,0.0,96.0,65.0,8.05,31.0,0.0838541666666666,0.0,8.371428571428572,5,Spring,-117.279,33.1109,600.0,318.7,74.5,347.6,San Diego County,2014
Indian Fire,2014-05-25,0.0,72.0,63.0,8.5,9.0,0.1180555555555555,0.0,8.948571428571428,5,Spring,-122.5983,39.1647,175.0,287.1776470588235,94.40666666666668,338.6823529411765,Lake County,2014
59 Fire,2014-06-04,0.0,72.0,60.0,7.83,12.0,0.10875,0.0,7.86,6,Summer,-120.45087,37.76617,402.0,293.9437125748503,77.762874251497,325.9071856287425,Tuolumne County,2014
Hetch Hetchy Fire,2014-06-05,0.0,71.0,61.0,8.28,10.0,0.1166197183098591,0.0,7.828571428571428,6,Summer,-120.452,37.787,269.0,299.37629629629635,41.1725925925926,328.2407407407408,Tuolumne County,2014
Hall Fire,2014-06-11,0.0,72.0,63.0,9.62,9.0,0.1336111111111111,0.0,7.957142857142856,6,Summer,-119.241493,36.742747,25.0,299.2978260869565,69.15072463768115,326.2260869565217,Fresno County,2014
Morgan Fire,2014-06-09,0.0,69.0,59.0,6.26,10.0,0.0907246376811594,0.0,7.732857142857143,6,Summer,-119.525506,36.991825,40.0,295.82153846153847,67.65641025641025,330.34153846153845,Fresno County,2014
Haigh Fire,2014-06-10,0.0,71.0,63.0,7.83,8.0,0.110281690140845,0.0,7.701428571428571,6,Summer,-120.197,37.7103,130.0,300.78988095238094,37.34285714285714,325.70297619047614,Mariposa County,2014
Shirley Fire,2014-06-13,0.0,70.0,62.0,7.61,8.0,0.1087142857142857,0.0,7.861428571428571,6,Summer,-118.555527,35.70683,3895.0,299.530172413793,54.71724137931035,328.48017241379307,Kern County,2014
Tehama Fire,2014-06-13,0.0,70.0,62.0,7.61,8.0,0.1087142857142857,0.0,7.861428571428571,6,Summer,-122.345078,40.009827,225.0,299.530172413793,54.71724137931035,328.48017241379307,Tehama County,2014
Oak Fire,2014-06-22,0.0,73.0,65.0,8.05,8.0,0.1102739726027397,0.0,7.509999999999999,6,Summer,-120.66,38.058,85.0,313.2,112.7,359.7,Calaveras County,2014
Butts Fire,2014-07-01,0.0,75.0,66.0,8.5,9.0,0.1133333333333333,0.0,6.902857142857143,7,Summer,-122.454,38.664,4300.0,298.7871794871795,48.38512820512821,326.94461538461536,Napa County,2014
Bible Fire,2014-07-09,0.0,76.0,67.0,8.72,9.0,0.1147368421052631,0.0,7.252857142857144,7,Summer,-120.703238,38.608336,30.0,299.40301507537686,79.03869346733667,332.7728643216081,El Dorado County,2014
Bully Fire,2014-07-11,0.0,74.0,66.0,9.84,8.0,0.1329729729729729,0.0,8.30857142857143,7,Summer,-122.750788,40.4314,12661.0,296.49047619047616,55.91488095238096,322.1303571428572,Shasta County,2014
Monticello Fire,2014-07-04,0.0,78.0,66.0,5.14,12.0,0.0658974358974359,0.0,6.871428571428572,7,Summer,-122.104,38.512,6488.0,300.2586592178771,69.69273743016758,325.4329608938547,Napa County,2014
Gulch Fire,2014-07-03,0.0,76.0,66.0,6.71,10.0,0.0882894736842105,0.0,7.287142857142856,7,Summer,-120.904,41.489,1469.0,302.03943661971834,74.75211267605633,332.82394366197184,Modoc County,2014
Modoc Lightning Complex,2014-07-01,0.0,75.0,66.0,8.5,9.0,0.1133333333333333,0.0,6.902857142857143,7,Summer,-120.79,41.89,1651.0,298.7871794871795,48.38512820512821,326.94461538461536,Modoc County,2014
West Fire,2014-07-01,0.0,75.0,66.0,8.5,9.0,0.1133333333333333,0.0,6.902857142857143,7,Summer,-123.24,40.41,15.0,298.7871794871795,48.38512820512821,326.94461538461536,Trinity County,2014
Banner Fire,2014-07-03,0.0,76.0,66.0,6.71,10.0,0.0882894736842105,0.0,7.287142857142856,7,Summer,-116.576454,33.078948,217.0,321.1,72.4,358.2,San Diego County,2014
Marsh Fire,2014-07-11,0.0,74.0,66.0,9.84,8.0,0.1329729729729729,0.0,8.30857142857143,7,Summer,-121.5118,37.5359,80.0,296.49047619047616,55.91488095238096,322.1303571428572,San Joaquin County,2014
Cassel Fire,2014-07-05,0.0,80.0,69.0,6.93,11.0,0.086625,0.0,7.03,7,Summer,-121.3415,40.5719,75.0,299.5613333333333,45.74933333333333,326.522,Shasta County,2014
Interlake Fire,2014-07-07,0.0,77.0,68.0,8.05,9.0,0.1045454545454545,0.0,7.221428571428571,7,Summer,-121.0226,35.8218,47.0,298.65270270270264,48.325,328.2452702702703,Monterey County,2014
Hutto Fire,2014-07-07,0.0,77.0,68.0,8.05,9.0,0.1045454545454545,0.0,7.221428571428571,7,Summer,-121.2687,39.1871,38.0,298.65270270270264,48.325,328.2452702702703,Nevada County,2014
Dry Fire,2014-07-09,0.0,76.0,67.0,8.72,9.0,0.1147368421052631,0.0,7.252857142857144,7,Summer,-122.2215,40.6569,143.0,299.40301507537686,79.03869346733667,332.7728643216081,Shasta County,2014
Nicolls Fire ,2014-07-11,0.0,74.0,66.0,9.84,8.0,0.1329729729729729,0.0,8.30857142857143,7,Summer,-118.15,35.642,1680.0,296.49047619047616,55.91488095238096,322.1303571428572,Kern County,2014
Wildlife Fire,2014-07-14,0.0,75.0,69.0,5.59,6.0,0.0745333333333333,0.0,7.990000000000001,7,Summer,-121.6129,39.4664,72.0,311.1575757575758,110.60666666666664,348.2557575757576,Butte County,2014
Sand Fire,2014-07-25,0.0,84.0,67.0,8.05,17.0,0.0958333333333333,0.0,8.307142857142857,7,Summer,-120.7819,38.5691,4240.0,302.1535593220339,112.10305084745764,339.59898305084744,El Dorado County,2014
Bald Fire,2014-07-30,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.1400000000000006,7.477142857142858,7,Summer,-121.368,40.901,39736.0,300.5302788844621,48.79243027888447,330.56972111553785,Shasta County,2014
Day Fire,2014-07-30,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.1400000000000006,7.477142857142858,7,Summer,-121.2144,41.1336,13153.0,300.5302788844621,48.79243027888447,330.56972111553785,Lassen County,2014
Eiler Fire,2014-07-31,0.0,77.0,67.0,7.61,10.0,0.0988311688311688,0.1400000000000006,7.67,7,Summer,-121.562,40.72,32416.0,298.2626506024096,172.25722891566264,334.792469879518,Shasta County,2014
Coffee Fire,2014-07-30,0.0,82.0,68.0,6.71,14.0,0.0818292682926829,0.1400000000000006,7.477142857142858,7,Summer,-122.805,41.141,6258.0,300.5302788844621,48.79243027888447,330.56972111553785,Trinity County,2014
Little Deer Fire,2014-07-31,0.0,77.0,67.0,7.61,10.0,0.0988311688311688,0.1400000000000006,7.67,7,Summer,-122.127,41.682,5503.0,298.2626506024096,172.25722891566264,334.792469879518,Siskiyou County,2014
Junction Fire,2014-08-18,0.0,77.0,66.0,6.26,11.0,0.0812987012987013,0.0,7.765714285714286,8,Summer,-119.6581,37.3433,612.0,295.57884615384614,33.1235576923077,321.70913461538464,Madera County,2014
Little Fire,2014-08-12,0.0,76.0,66.0,8.5,10.0,0.1118421052631579,0.0,8.212857142857143,8,Summer,-121.266,41.507,101.0,295.681220657277,43.63615023474178,321.937558685446,Modoc County,2014
Border Fire,2014-08-16,0.0,77.0,67.0,7.38,10.0,0.0958441558441558,0.0,8.18142857142857,8,Summer,-116.89516,32.59154,20.0,296.56994219653177,29.590751445086703,319.9450867052023,San Diego County,2014
Shoemaker Fire,2014-08-14,0.0,76.0,65.0,7.61,11.0,0.1001315789473684,0.0,8.117142857142857,8,Summer,-117.771,34.235,190.0,297.6042424242424,30.75515151515151,319.6424242424242,Los Angeles County,2014
Tecolote Fire,2014-08-17,0.0,77.0,67.0,7.61,10.0,0.0988311688311688,0.0,8.15,8,Summer,-117.867,34.267,274.0,294.7568,56.3752,319.42799999999994,Los Angeles County,2014
Boca Fire,2014-08-18,0.0,77.0,66.0,6.26,11.0,0.0812987012987013,0.0,7.765714285714286,8,Summer,-120.0805,39.3918,84.0,295.57884615384614,33.1235576923077,321.70913461538464,Nevada County,2014
Way Fire,2014-08-18,0.0,77.0,66.0,6.26,11.0,0.0812987012987013,0.0,7.765714285714286,8,Summer,-118.4747,35.7206,4045.0,295.57884615384614,33.1235576923077,321.70913461538464,Kern County,2014
Oregon Fire,2014-08-24,0.0,76.0,66.0,7.61,10.0,0.1001315789473684,0.0,7.925714285714286,8,Summer,-122.946,40.7412,461.0,296.67175572519085,25.70229007633588,320.2465648854961,Trinity County,2014
Gulch Fire,2014-09-10,0.0,78.0,66.0,6.26,12.0,0.0802564102564102,0.0200000000000006,7.188571428571429,9,Fall,-122.171,40.7101,1375.0,325.54999999999995,925.3,417.05,Shasta County,2014
Jackson Fire,2014-09-04,0.0,76.0,67.0,8.28,9.0,0.1089473684210526,0.0,7.191428571428572,9,Fall,-120.3434,37.8316,70.0,306.9,42.4,345.5,Tuolumne County,2014
Bald Hill 3 Fire,2014-09-12,0.0,81.0,69.0,7.16,12.0,0.088395061728395,0.0200000000000006,6.805714285714286,9,Fall,-123.753,41.134,210.0,293.4864150943396,52.15471698113208,324.97622641509435,Humboldt County,2014
Stage Coach Fire,2014-09-11,0.0,80.0,69.0,7.16,11.0,0.0895,0.0200000000000006,7.028571428571428,9,Fall,-122.384054,38.695961,27.0,295.87919463087246,35.21409395973154,322.94362416107384,Napa County,2014
King Fire,2014-09-13,0.0,82.0,69.0,6.49,13.0,0.0791463414634146,0.0200000000000006,6.742857142857143,9,Fall,-120.629714,38.805437,97717.0,294.38733333333334,136.11600000000004,325.14066666666673,El Dorado County,2014
Stephens Fire,2015-02-24,0.0,72.0,45.0,9.17,27.0,0.1273611111111111,0.2700000000000007,6.612857142857142,2,Winter,-121.851,41.485,200.0,288.89066666666673,44.814,316.58666666666664,Siskiyou County,2015
Silverado Fire,2014-09-12,0.0,81.0,69.0,7.16,12.0,0.088395061728395,0.0200000000000006,6.805714285714286,9,Fall,-117.601,33.748,968.0,316.65,1266.6,393.8,Orange County,2014
Dog Bar Fire,2014-09-13,0.0,82.0,69.0,6.49,13.0,0.0791463414634146,0.0200000000000006,6.742857142857143,9,Fall,-120.999508,39.113682,247.0,294.38733333333334,136.11600000000004,325.14066666666673,Nevada County,2014
Courtney Fire,2014-09-14,0.0,85.0,71.0,6.04,14.0,0.0710588235294117,0.0200000000000006,6.582857142857144,9,Fall,-119.604124,37.311915,320.0,327.8,674.9,447.8,Madera County,2014
Boles Fire,2014-09-15,0.0,86.0,72.0,6.93,14.0,0.0805813953488372,0.0,6.614285714285715,9,Fall,-122.37432,41.42384,516.0,307.9,445.3,377.0,Siskiyou County,2014
Bane Fire,2014-10-16,0.0,73.0,61.0,6.71,12.0,0.091917808219178,0.0,6.582857142857143,10,Fall,-117.70643,33.93869,48.0,292.8097727272727,28.297954545454548,317.87590909090915,San Bernardino County,2014
Irene Fire,2014-09-14,0.0,85.0,71.0,6.04,14.0,0.0710588235294117,0.0200000000000006,6.582857142857144,9,Fall,-120.028,38.59,94.0,296.66574394463663,60.10795847750864,329.79792387543256,Alpine County,2014
Cascade Fire,2014-09-25,0.0,78.0,66.0,7.83,12.0,0.1003846153846153,0.0,6.967142857142858,9,Fall,-120.1140659,38.9195001,20.0,297.1333333333333,35.91082474226804,324.9278350515464,El Dorado County,2014
Otay Fire,2015-06-26,0.0,70.0,60.0,9.4,10.0,0.1342857142857142,0.0,7.51,6,Summer,-116.9454387,32.6449163,80.0,286.8984220907298,49.57938856015779,321.2519723865878,San Diego County,2015
Ward Fire,2015-04-13,0.0,66.0,57.0,6.93,9.0,0.105,0.1000000000000006,7.700000000000001,4,Spring,-120.70166666667,40.050833333333,137.0,295.78823529411767,53.1331550802139,328.1459893048129,Plumas County,2015
Highway Fire,2015-04-18,0.0,72.0,55.0,7.38,17.0,0.1025,0.0,7.861428571428571,4,Spring,-117.642759,33.884313,1049.0,294.2906077348066,43.21602209944752,320.62320441988953,Riverside County,2015
Forebay Fire,2015-05-11,0.0,67.0,57.0,8.28,10.0,0.1235820895522388,0.2100000000000006,7.988571428571428,5,Spring,-121.06963,37.08312,692.0,298.955303030303,36.07045454545455,324.9045454545454,Merced County,2015
Bald Fire,2015-06-10,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0100000000000006,8.628571428571428,6,Summer,-123.8292,41.1513,20.0,297.73952095808386,37.07185628742515,323.8538922155689,Humboldt County,2015
Saddle Fire ,2015-06-10,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0100000000000006,8.628571428571428,6,Summer,-123.168,40.924,1542.0,297.73952095808386,37.07185628742515,323.8538922155689,Trinity County,2015
Pass Fire,2015-06-15,0.0,69.0,61.0,6.49,8.0,0.0940579710144927,0.0100000000000006,7.19,6,Summer,-120.19482,35.77937,67.0,299.10671936758894,43.341501976284576,327.4300395256917,San Luis Obispo County,2015
Chiles Fire,2015-06-16,0.0,69.0,61.0,6.71,8.0,0.0972463768115942,0.0,6.87,6,Summer,-122.3415,38.5287,38.0,298.36731517509725,44.96070038910506,325.5027237354085,Napa County,2015
North Fire,2015-06-16,0.0,69.0,61.0,6.71,8.0,0.0972463768115942,0.0,6.87,6,Summer,-121.135426,38.260777,60.0,298.36731517509725,44.96070038910506,325.5027237354085,San Joaquin County,2015
Fork Fire,2015-06-17,0.0,70.0,61.0,7.16,9.0,0.1022857142857142,0.0,6.678571428571429,6,Summer,-122.552,40.0133,55.0,300.9552,81.2336,336.164,Tehama County,2015
Wildcat Fire,2015-06-17,0.0,70.0,61.0,7.16,9.0,0.1022857142857142,0.0,6.678571428571429,6,Summer,-116.8534,32.9421,171.0,300.9552,81.2336,336.164,San Diego County,2015
Lake Fire,2015-06-17,0.0,70.0,61.0,7.16,9.0,0.1022857142857142,0.0,6.678571428571429,6,Summer,-116.89277777778,34.160277777778,31359.0,300.9552,81.2336,336.164,San Bernardino County,2015
Cook Fire,2015-06-18,0.0,69.0,61.0,7.61,8.0,0.1102898550724637,0.0,6.871428571428572,6,Summer,-121.26471,39.2688,158.0,300.1675276752768,177.3920664206642,339.70922509225096,Nevada County,2015
Corrine Fire,2015-06-18,0.0,69.0,61.0,7.61,8.0,0.1102898550724637,0.0,6.871428571428572,6,Summer,-119.523943,37.165767,920.0,300.1675276752768,177.3920664206642,339.70922509225096,Madera County,2015
Red Fire,2015-06-21,0.0,73.0,63.0,6.71,10.0,0.091917808219178,0.0,6.871428571428572,6,Summer,-119.6958,37.072561,135.0,296.6332089552239,129.630223880597,333.8396268656716,Madera County,2015
Dixie Fire,2015-06-19,0.0,71.0,59.0,6.71,12.0,0.0945070422535211,0.0,6.935714285714286,6,Summer,-121.033667,40.875667,60.0,297.62067137809186,97.92049469964664,333.0390459363958,Lassen County,2015
Loma Fire,2015-06-24,0.0,76.0,63.0,7.61,13.0,0.1001315789473684,0.0,7.094285714285713,6,Summer,-121.833751,37.974123,533.0,295.2056093489149,68.05238731218698,330.5325542570952,Contra Costa County,2015
Calgrove Fire ,2015-06-24,0.0,76.0,63.0,7.61,13.0,0.1001315789473684,0.0,7.094285714285713,6,Summer,-118.535793,34.361007,415.0,295.2056093489149,68.05238731218698,330.5325542570952,Los Angeles County,2015
Sterling Fire,2015-06-25,0.0,72.0,61.0,7.83,11.0,0.10875,0.0,7.125714285714286,6,Summer,-117.243878,34.165974,100.0,296.6822904816079,121.16913158892682,336.7548540007584,San Bernardino County,2015
Pleasure Fire,2015-06-27,0.0,69.0,62.0,7.61,7.0,0.1102898550724637,0.0,7.638571428571429,6,Summer,-122.181878,38.519132,19.0,291.1832487309644,41.00507614213198,322.75786802030456,Napa County,2015
Covelo Fire,2015-06-28,0.0,75.0,66.0,8.28,9.0,0.1104,0.0,7.862857142857143,6,Summer,-123.248214,39.7806004,35.0,293.47474576271185,47.77033898305085,325.2003389830508,Mendocino County,2015
Black Fire,2015-07-04,0.0,72.0,62.0,7.16,10.0,0.0994444444444444,0.0,7.925714285714286,7,Summer,-122.3638,39.8448,170.0,295.0057274522712,153.1655694535879,342.116392363397,Tehama County,2015
